date,open,high,low,close,volume,trade_count,vwap,symbol
8/23/2019,168.81,169.19,166.005,166.37,358380,5257,167.860651,DEO
8/26/2019,166.34,167.36,165.74,166.99,203216,3517,166.492956,DEO
8/27/2019,168.05,169.16,167.69,168.76,303625,5879,168.463382,DEO
8/28/2019,168.27,169.15,167.5,169.03,272348,4132,168.559064,DEO
8/29/2019,170,170.64,169.65,170.52,211631,3997,170.201413,DEO
8/30/2019,171.99,172.043,170.29,171.28,194717,3893,171.150338,DEO
9/3/2019,173.72,175.42,173.39,174.72,376840,6503,174.5496,DEO
9/4/2019,175.39,176.22,175.17,175.98,584284,5541,175.570052,DEO
9/5/2019,173.63,173.7,167.57,168.17,878448,10067,170.146691,DEO
9/6/2019,169.09,171.1999,168.94,169.93,670363,6487,170.039578,DEO
9/9/2019,166.97,167.31,165.94,167.13,271794,5064,166.781802,DEO
9/10/2019,163.98,165.05,163.39,164.49,369712,6301,164.309883,DEO
9/11/2019,164.6,166.38,164.53,165.79,327482,5434,165.752032,DEO
9/12/2019,165.72,167.22,165.56,166.57,245471,4562,166.514554,DEO
9/13/2019,162.4,164.16,162.3,163.24,426658,6422,163.3283,DEO
9/16/2019,162.41,162.66,160.91,161.41,329741,6237,161.50893,DEO
9/17/2019,162.38,163.99,162.22,163.9,351231,6188,163.389773,DEO
9/18/2019,162.73,163.51,161.93,163.21,428704,6963,162.865552,DEO
9/19/2019,162.79,163.94,162.79,163.1,354955,5899,163.232446,DEO
9/20/2019,162.64,162.96,161.19,161.41,511395,8190,161.938773,DEO
9/23/2019,162.05,162.34,161.6,161.98,322743,6071,162.000572,DEO
9/24/2019,161.95,162.83,161.91,162.27,278910,5687,162.390338,DEO
9/25/2019,160.89,161.24,160.02,160.78,459067,7199,160.476214,DEO
9/26/2019,162,162.93,161.9,162.43,322021,5490,162.429202,DEO
9/27/2019,163.28,163.43,161.92,162.57,334584,5848,162.439,DEO
9/30/2019,164,165.11,163.44,163.52,309835,6587,164.191527,DEO
10/1/2019,162.33,163.6,161.63,163.4,325258,5796,162.988145,DEO
10/2/2019,159.64,160.03,157.81,158.28,478775,8571,158.69972,DEO
10/3/2019,161.07,162.86,160.58,162.52,462000,7380,162.017657,DEO
10/4/2019,161.21,163.32,161.01,163.32,333274,5898,162.246923,DEO
10/7/2019,163.58,165.0056,163.34,163.85,558763,6355,164.182264,DEO
10/8/2019,163.08,163.63,162.26,162.69,543303,7545,162.881988,DEO
10/9/2019,163.95,165,163.76,164.76,396504,7242,164.282031,DEO
10/10/2019,162.98,164.53,162.85,164.1,276372,4895,163.81739,DEO
10/11/2019,162.2,164.07,162.04,163.3,634337,9664,163.264263,DEO
10/14/2019,162.2,163.58,162.14,162.99,450608,7480,162.882911,DEO
10/15/2019,161.67,162.91,161.4321,162.24,661273,7341,162.036037,DEO
10/16/2019,162.22,163.18,161.92,162.98,262662,4626,162.565959,DEO
10/17/2019,161.61,162.98,161.5,162.65,399402,7060,162.335045,DEO
10/18/2019,161.65,162.25,161.03,161.63,334477,6041,161.543254,DEO
10/21/2019,161.5,161.94,160.78,160.87,271462,5670,161.242039,DEO
10/22/2019,161.37,162.24,160.71,160.95,256607,4617,161.381738,DEO
10/23/2019,160.58,161.55,160.55,161.03,270032,5501,160.988845,DEO
10/24/2019,161.5,162.23,161.1746,161.75,249472,4557,161.751348,DEO
10/25/2019,160.85,161.06,160.21,160.34,332807,6453,160.489396,DEO
10/28/2019,160.07,160.21,159.23,159.4,333047,6911,159.691688,DEO
10/29/2019,159.58,160.345,159,159.84,211181,4087,159.819213,DEO
10/30/2019,162.26,163.82,161.68,163.29,348529,6311,162.776292,DEO
10/31/2019,163.74,164.3,163.05,163.87,438541,8013,163.717688,DEO
11/1/2019,164.33,164.33,162.94,163,215761,4690,163.444594,DEO
11/4/2019,162.72,162.83,160.32,160.56,289487,4709,161.39932,DEO
11/5/2019,160.96,161.03,159.42,159.98,500944,8064,159.989829,DEO
11/6/2019,161.29,161.39,160.39,160.51,251764,4833,160.809819,DEO
11/7/2019,160.84,160.84,159.28,160.07,235683,4554,160.036143,DEO
11/8/2019,158.9,159.33,158.14,159.04,418426,7312,158.733589,DEO
11/11/2019,159.39,160.32,159.19,159.79,214274,3771,159.665516,DEO
11/12/2019,158.86,158.95,157.31,158,396257,6596,157.960304,DEO
11/13/2019,159.62,160.59,159.1621,160.36,271650,4297,159.933792,DEO
11/14/2019,161.57,161.66,160.3739,160.92,207769,4077,160.858411,DEO
11/15/2019,159.61,160.34,159.36,160.13,282589,4814,159.992885,DEO
11/18/2019,160.76,161.31,160.3,160.53,203113,3844,160.740914,DEO
11/19/2019,161.28,161.61,161.081,161.61,222495,4246,161.306867,DEO
11/20/2019,161.48,161.68,160.82,161,245954,5102,161.201454,DEO
11/21/2019,160.54,160.68,159.51,160.08,222577,4527,160.00673,DEO
11/22/2019,160.57,160.57,159.75,160.03,172310,3345,160.089923,DEO
11/25/2019,162.82,163,162.02,162.51,439594,6492,162.556938,DEO
11/26/2019,163.93,164.49,163.325,163.78,434655,7505,163.75806,DEO
11/27/2019,164.08,164.46,163.55,164.07,338524,5391,164.012507,DEO
11/29/2019,163.81,164.22,163.26,163.44,169171,3369,163.776291,DEO
12/2/2019,162.93,163.08,161.39,162.77,322419,5376,162.189482,DEO
12/3/2019,162.4,162.71,161.67,162.21,293395,5274,162.229956,DEO
12/4/2019,161.39,162.12,161.12,161.77,318762,6089,161.621731,DEO
12/5/2019,161.37,161.495,160.85,161.34,310900,5357,161.197852,DEO
12/6/2019,162.51,162.86,161.65,162.05,269719,4577,162.315219,DEO
12/9/2019,162.24,162.56,161.71,161.79,203911,3768,161.978185,DEO
12/10/2019,161.94,162.05,161.45,161.5,206979,4459,161.754094,DEO
12/11/2019,161.44,162.6299,161.29,162.18,194507,3888,162.069692,DEO
12/12/2019,161.41,161.9574,160.08,160.7,322062,4857,161.216263,DEO
12/13/2019,162.66,163.45,162.14,162.63,494271,6453,162.662939,DEO
12/16/2019,166.57,167.21,165.575,165.91,607215,6986,166.438432,DEO
12/17/2019,164.64,165.76,164.25,164.93,449792,6152,165.098998,DEO
12/18/2019,165.88,165.89,164.2,165.24,332000,6073,164.988081,DEO
12/19/2019,164.76,165.03,164.15,164.35,248541,4523,164.458503,DEO
12/20/2019,166.02,166.83,165.54,166.31,534167,5615,166.273846,DEO
12/23/2019,167.12,167.17,166.3,166.54,271888,4749,166.644813,DEO
12/24/2019,166.96,166.96,165.8,166.23,107956,2016,166.252401,DEO
12/26/2019,166.24,167.03,166.24,166.99,131185,2640,166.7273,DEO
12/27/2019,169,169.25,168.57,169.01,242868,4990,168.927296,DEO
12/30/2019,169.21,169.25,167.795,168.42,203170,3813,168.406045,DEO
12/31/2019,168.04,168.73,167.24,168.42,240505,4293,167.877027,DEO
1/2/2020,167.68,168.315,166.6676,166.75,369881,5787,167.284653,DEO
1/3/2020,165.83,167.08,165.82,166.41,376274,5541,166.481706,DEO
1/6/2020,167.48,167.8594,167.15,167.72,342787,6202,167.525441,DEO
1/7/2020,167.33,167.33,166.0761,166.28,366146,5818,166.605691,DEO
1/8/2020,168.29,168.99,167.82,168.5,366060,5748,168.340771,DEO
1/9/2020,169.66,170.43,169.25,169.85,318418,6745,169.684073,DEO
1/10/2020,169.83,170.1493,168.91,169.14,309127,4594,169.58802,DEO
1/13/2020,167.51,168.49,167.18,167.93,456890,5977,167.808593,DEO
1/14/2020,168.13,168.33,167.6,168.15,311510,4548,167.989459,DEO
1/15/2020,169.25,170.73,169.12,170.3,336074,4929,170.048605,DEO
1/16/2020,170.04,170.21,169.29,170.21,299039,4964,169.810312,DEO
1/17/2020,170.8,171.29,170.39,170.7,291598,5199,170.849789,DEO
1/21/2020,169.45,170.27,169.39,169.79,390516,6507,169.801394,DEO
1/22/2020,169.66,169.8,168.98,168.98,251242,5623,169.270814,DEO
1/23/2020,169.49,169.52,168.545,169.06,263722,5621,169.017015,DEO
1/24/2020,170.3,170.54,168.74,169.19,299187,5386,169.554763,DEO
1/27/2020,167.21,167.61,166.13,166.4,249496,5087,166.728257,DEO
1/28/2020,162.74,163.71,162.54,162.95,426898,7474,163.127239,DEO
1/29/2020,161.16,162.1349,160.5854,160.83,352774,5357,161.340635,DEO
1/30/2020,158.49,158.81,156.86,158.4,719509,10300,158.129909,DEO
1/31/2020,158.89,159.23,157.56,157.95,531193,8442,158.345231,DEO
2/3/2020,161.58,161.59,160.32,160.32,434459,7593,160.91637,DEO
2/4/2020,163.21,163.71,162.66,162.66,540372,8223,163.010403,DEO
2/5/2020,163.45,163.92,162.59,163.28,480384,5883,163.351535,DEO
2/6/2020,165.12,165.95,165.02,165.57,412721,6734,165.484124,DEO
2/7/2020,164.7,164.82,162.9101,163.19,351155,6364,163.516893,DEO
2/10/2020,162.35,162.65,161.88,162.25,248033,4507,162.114797,DEO
2/11/2020,162.26,162.62,161.17,161.69,325605,5574,161.599884,DEO
2/12/2020,161.58,161.6,160.32,160.36,413969,6033,160.673856,DEO
2/13/2020,159.67,161.02,159.34,160.46,346991,6436,160.271483,DEO
2/14/2020,160.23,160.97,159.52,160.86,272318,5001,160.375004,DEO
2/18/2020,162.01,162.4363,161.72,161.77,311621,5423,162.030974,DEO
2/19/2020,163.19,163.2,162.12,162.28,222309,4043,162.577486,DEO
2/20/2020,160.92,161.745,160.58,161.43,320164,5883,161.050161,DEO
2/21/2020,161.47,161.67,160.52,161.4,241105,5130,161.19683,DEO
2/24/2020,155.74,156.4,155.07,155.41,622885,12136,155.823436,DEO
2/25/2020,154.84,155.5,152.31,152.6,445336,7682,153.912983,DEO
2/26/2020,150.29,151.8765,149.66,149.67,597111,9056,150.67224,DEO
2/27/2020,146.93,147.28,143.91,144.04,850539,11218,146.123252,DEO
2/28/2020,140.58,142.86,138.91,141.91,1178558,18897,140.787252,DEO
3/2/2020,142.62,145.64,142.29,145.64,723674,11321,143.634463,DEO
3/3/2020,145,146.5,143.175,143.92,914763,14315,144.997403,DEO
3/4/2020,145,147.8,144.24,147.79,573477,8495,146.144026,DEO
3/5/2020,143.92,145.33,143.11,144.01,582364,10544,144.130969,DEO
3/6/2020,141.08,144.5,140.71,144.04,645821,10786,142.821008,DEO
3/9/2020,136.5,139.29,134.62,134.65,1554116,18502,136.930781,DEO
3/10/2020,137.77,139.33,134.06,138.78,881241,12987,136.523238,DEO
3/11/2020,135.65,136.19,129.41,131.36,1192802,17531,132.385143,DEO
3/12/2020,118,128.49,118,125.54,1938321,18125,121.804983,DEO
3/13/2020,125.79,128.04,120.81,127.72,1854826,22312,123.783864,DEO
3/16/2020,112,118.56,112,114.32,1186151,15916,115.255676,DEO
3/17/2020,110.55,113.61,107.4361,113.41,1602432,17431,111.606948,DEO
3/18/2020,106.28,106.43,101.43,104.04,1868449,21908,103.806204,DEO
3/19/2020,103.46,114.93,102.32,111.58,1365046,14526,110.160473,DEO
3/20/2020,113.32,116.005,109.27,109.56,1088321,14325,113.508105,DEO
3/23/2020,104.89,108.64,100.5179,102.59,1502308,17941,104.228551,DEO
3/24/2020,109.53,114.51,109.26,114.39,1198904,14758,112.094481,DEO
3/25/2020,112.8,120.68,112.42,118.34,1007319,12372,117.359088,DEO
3/26/2020,121.39,130.82,121.39,130.37,1339886,17438,127.942952,DEO
3/27/2020,121.75,128.0699,121.52,125.71,747247,11176,124.850076,DEO
3/30/2020,126.92,129.47,125.64,128.8,715410,10493,127.876695,DEO
3/31/2020,125.86,129.61,125.57,127.12,628209,8861,127.216829,DEO
4/1/2020,122.25,123.67,121.17,121.51,675106,9958,122.530324,DEO
4/2/2020,121.81,123.95,121.35,123.69,565437,7592,122.604866,DEO
4/3/2020,120.62,122.005,120.12,121.24,628307,8463,121.045933,DEO
4/6/2020,123.8,127.45,123.53,126.41,548710,8012,125.835168,DEO
4/7/2020,128.93,129.42,126.39,126.47,594889,8647,128.082457,DEO
4/8/2020,126.11,128.2,124.7418,127.66,724934,10071,126.821372,DEO
4/9/2020,131.37,134.73,130.21,133.55,744331,10075,132.901455,DEO
4/13/2020,133.01,133.15,130.02,130.62,433790,6821,131.121136,DEO
4/14/2020,130.99,134.11,130.8,133.81,606562,8058,133.292307,DEO
4/15/2020,132.6,134.31,131.41,132.69,1121441,11772,132.661948,DEO
4/16/2020,133.92,134.22,131.67,133.21,389700,5958,133.131535,DEO
4/17/2020,138.9,139.07,136.07,137.33,611206,8639,137.118024,DEO
4/20/2020,134.44,136.853,134.01,134.05,617186,8246,135.252121,DEO
4/21/2020,129.62,130.91,127.892,129.21,938070,10392,129.337512,DEO
4/22/2020,131.36,132.74,130.91,132.36,528501,6655,132.035769,DEO
4/23/2020,132.86,134.26,131.69,131.98,367166,5733,132.908117,DEO
4/24/2020,132.43,133.37,131.53,133.06,345793,5461,132.398109,DEO
4/27/2020,135.54,136.75,134.86,136.45,466484,6990,135.943316,DEO
4/28/2020,138.98,138.98,137.34,137.69,528037,7086,138.176742,DEO
4/29/2020,138.04,139.19,137.6,137.74,403883,6567,138.26484,DEO
4/30/2020,139.66,139.66,137.86,138.65,659413,9199,138.660681,DEO
5/1/2020,138.66,139.09,136.56,137.13,564534,8455,137.818767,DEO
5/4/2020,136.07,137.4,135.51,137.4,442221,6244,136.504632,DEO
5/5/2020,136,136.9355,134.49,134.78,443097,7121,135.73627,DEO
5/6/2020,136.24,137.4045,135.73,136.78,546365,6965,136.708743,DEO
5/7/2020,137.28,138,136.89,137.14,652255,8227,137.406975,DEO
5/8/2020,139.39,139.42,138,139.11,314546,4952,138.939279,DEO
5/11/2020,139.29,141.03,138.87,140.12,431354,6973,140.134074,DEO
5/12/2020,142.88,142.99,140.15,140.3,438186,7429,141.635062,DEO
5/13/2020,139.92,139.93,136.69,137.7,684721,10230,138.591909,DEO
5/14/2020,131.94,134.74,131.86,134.6,882203,12899,133.065441,DEO
5/15/2020,133.94,135.53,133.85,134.62,472500,7453,134.759333,DEO
5/18/2020,137.89,140.37,137.77,140.1,389165,5626,139.548485,DEO
5/19/2020,139.2,140.71,138.79,139.2,602093,6811,139.634486,DEO
5/20/2020,140,140.62,139.0179,139.85,485993,6240,139.929918,DEO
5/21/2020,140.2,140.74,138.66,139.35,316764,4475,139.562104,DEO
5/22/2020,137.77,139.04,137.35,138.67,384429,5241,138.506494,DEO
5/26/2020,140.9,142.27,140.25,141.33,333652,5556,141.407573,DEO
5/27/2020,142.73,144.1,142.0955,144.09,346790,6709,143.187051,DEO
5/28/2020,145.85,147.23,144.54,144.75,564535,7635,145.923067,DEO
5/29/2020,141.37,141.6,138.27,140.61,1527404,10662,139.371591,DEO
6/1/2020,141.93,143.6,141.71,143.04,418366,6347,142.96324,DEO
6/2/2020,142.9,143.3699,141.76,142.34,333356,5700,142.397094,DEO
6/3/2020,144.91,146.87,144.63,145.88,456618,7306,145.889542,DEO
6/4/2020,146.24,147.04,145.18,145.81,493769,7672,145.981921,DEO
6/5/2020,146.91,149.07,146.62,147.51,460438,7378,147.834141,DEO
6/8/2020,147.13,148.21,146.7,147.82,395843,6633,147.307191,DEO
6/9/2020,144.23,146.29,144.18,145.52,383075,6750,145.429672,DEO
6/10/2020,147.39,147.785,146.3,146.49,343436,6247,147.058136,DEO
6/11/2020,142.85,142.89,137.79,138.09,441421,8403,140.408815,DEO
6/12/2020,141.32,142.27,138.81,141.04,489861,7993,140.750208,DEO
6/15/2020,137.87,140.71,137.44,140.13,371474,6608,138.858781,DEO
6/16/2020,145.85,145.9,142.5,143.66,380521,7082,144.296411,DEO
6/17/2020,143.98,144.02,142.27,142.62,365820,5941,143.082266,DEO
6/18/2020,139.44,141.1,139.4,140.8,434629,7913,140.425075,DEO
6/19/2020,144.8,145.5,142.218,142.39,440747,7156,143.618104,DEO
6/22/2020,140.38,140.77,139.93,140.75,382013,5985,140.400296,DEO
6/23/2020,140.66,141.76,140.48,140.5,347413,5516,141.123261,DEO
6/24/2020,137.45,137.64,135.13,135.59,456075,8351,136.345504,DEO
6/25/2020,135.1,135.605,134.22,135.59,461991,7472,134.927356,DEO
6/26/2020,136.14,136.14,133.18,133.46,350404,5597,134.421488,DEO
6/29/2020,133.6,134.59,133.05,134.05,386639,6176,134.016285,DEO
6/30/2020,132.83,134.74,132.83,134.39,403222,6378,133.702791,DEO
7/1/2020,134.59,136.605,134.46,135.93,387124,5850,135.743845,DEO
7/2/2020,138,138.5,137.18,137.2,323348,5007,137.720014,DEO
7/6/2020,137.31,138.96,137.31,138.72,265800,4794,138.295505,DEO
7/7/2020,136.67,138.63,136.6393,137.49,316462,4637,137.777707,DEO
7/8/2020,140.25,140.31,138.7,139.58,477021,6686,139.619106,DEO
7/9/2020,138.59,138.9,136.4,137.33,338018,5685,137.677719,DEO
7/10/2020,139.22,141.63,138.98,141.63,364531,6026,140.574768,DEO
7/13/2020,141.48,142.02,138.53,138.9,348228,5941,140.358011,DEO
7/14/2020,138.08,140.75,137.91,140.66,351220,5802,139.509331,DEO
7/15/2020,143.74,145.19,142.9645,143.27,367392,5761,143.889476,DEO
7/16/2020,142.34,142.88,141.62,141.92,241514,4166,142.263314,DEO
7/17/2020,142,142.88,141.1,142.5,203420,3531,142.174137,DEO
7/20/2020,142.75,142.91,141.63,141.99,273471,5001,142.044373,DEO
7/21/2020,143.88,144.62,143.06,143.33,320139,4857,143.908746,DEO
7/22/2020,142.04,142.66,141.7214,142.34,205625,3481,142.271185,DEO
7/23/2020,146,146.35,144.5474,144.87,401943,5622,145.499835,DEO
7/24/2020,143.38,144.14,142.5,143.55,259711,4145,143.403744,DEO
7/27/2020,144.25,145.24,143.58,145.11,323252,5005,144.511071,DEO
7/28/2020,146.12,147.92,145.91,146.47,297710,5254,146.983651,DEO
7/29/2020,150,150.3,148.5818,149.32,468923,6835,149.452565,DEO
7/30/2020,149.46,150.4,147.84,149.93,435677,7449,149.471145,DEO
7/31/2020,149.23,149.66,145.5,147.24,425236,7041,147.714915,DEO
8/3/2020,150.57,150.64,147.895,148,622899,8679,149.175663,DEO
8/4/2020,142.06,143.14,140.5407,141.1,824620,11305,141.821462,DEO
8/5/2020,140.35,140.55,136.66,136.85,797562,11556,137.802927,DEO
8/6/2020,135.99,136.59,135.19,135.87,529884,8349,135.922786,DEO
8/7/2020,133.91,135.33,133.59,135.31,427813,6666,134.595729,DEO
8/10/2020,133.9,135.81,133.89,135.14,515991,7283,134.921762,DEO
8/11/2020,136.31,136.57,134.63,135.75,706106,9655,135.760562,DEO
8/12/2020,138.07,140.37,137.98,139.37,391552,5964,139.453813,DEO
8/13/2020,138.7,139.85,138.23,139.47,468977,6234,139.271464,DEO
8/14/2020,137.4,137.8688,135.86,136.29,358007,5312,136.668079,DEO
8/17/2020,138.12,139.06,137.57,137.85,377196,5676,138.127598,DEO
8/18/2020,140.15,140.435,138.8711,139.59,398652,6221,139.643627,DEO
8/19/2020,139.93,140.39,138.465,138.75,293186,4570,139.467316,DEO
8/20/2020,136.9,137.575,136.6392,137.33,332898,5626,137.074209,DEO
8/21/2020,134.98,136.19,134.76,135.81,456909,6240,135.538761,DEO
8/24/2020,137.91,138.41,137.085,138.2,723783,5329,137.839628,DEO
8/25/2020,138.05,138.135,136.82,137.22,376946,6349,137.359958,DEO
8/26/2020,135.76,136.44,134.84,135.73,481245,6792,135.610081,DEO
8/27/2020,136.43,136.665,134.71,135.43,701990,8540,135.653643,DEO
8/28/2020,135.76,135.96,134.52,135.89,528936,8295,135.189721,DEO
8/31/2020,135,135.76,134.4,134.4,435714,5351,134.820527,DEO
9/1/2020,132.44,132.48,130.39,130.71,809391,11452,131.235255,DEO
9/2/2020,132.17,136.69,132.17,136.54,746884,9064,135.155561,DEO
9/3/2020,137.48,138.11,133.11,133.7,579871,9148,135.479093,DEO
9/4/2020,133.94,134.55,131.309,133.1,698751,10641,133.180177,DEO
9/8/2020,135.73,136.41,134.28,134.65,574025,8606,135.340971,DEO
9/9/2020,137.54,139.02,137.33,137.98,435539,6451,138.224188,DEO
9/10/2020,137.05,137.41,134.14,134.31,465638,6998,135.845643,DEO
9/11/2020,135.42,135.44,133.86,134.62,499447,6941,134.670346,DEO
9/14/2020,136.28,136.36,134.9631,135.33,570728,6579,135.652289,DEO
9/15/2020,137.17,137.64,136.5367,136.59,313548,5641,137.077125,DEO
9/16/2020,136.61,137.61,136.01,136.05,450757,4708,136.847789,DEO
9/17/2020,135.03,136.24,134.92,135.57,410082,6114,135.465423,DEO
9/18/2020,132.5,134.275,132.1964,132.96,403723,6141,133.112845,DEO
9/21/2020,128.61,128.79,127.12,128.33,610071,9287,127.91115,DEO
9/22/2020,128.1,129.03,127.53,128.59,442295,7166,128.341704,DEO
9/23/2020,129.77,130.2,127.65,127.94,546615,6829,128.359357,DEO
9/24/2020,129.06,130.3456,127.66,128.81,547558,8394,128.898514,DEO
9/25/2020,128.08,129.56,127.31,129.41,280258,5089,128.676383,DEO
9/28/2020,138.05,138.585,136.93,137.55,892486,12565,137.731095,DEO
9/29/2020,135.85,137.3,135.19,136.1,539792,7319,136.240394,DEO
9/30/2020,137.52,138.15,136.785,137.66,539064,7322,137.491074,DEO
10/1/2020,139,139.07,137.77,138.87,648634,8784,138.344985,DEO
10/2/2020,137.51,139.42,137.42,138.64,522714,7863,138.664067,DEO
10/5/2020,140,140.74,139.52,140.67,402320,7135,140.182062,DEO
10/6/2020,139.33,139.855,137.65,138.33,459192,7181,139.047171,DEO
10/7/2020,139.9,140.61,139.648,140.53,427538,6979,140.236513,DEO
10/8/2020,140.17,141.32,139.97,140.86,332546,5187,140.700684,DEO
10/9/2020,141.09,141.84,140.9,141.23,264312,4591,141.309845,DEO
10/12/2020,140.46,141.8642,140.14,141.09,258682,4783,141.019924,DEO
10/13/2020,140.39,141.12,140.23,140.89,328654,5460,140.721942,DEO
10/14/2020,140.68,141.36,139.28,139.72,318664,5171,140.110057,DEO
10/15/2020,136.67,137.66,136.39,136.73,896144,8885,137.088447,DEO
10/16/2020,137.55,139.105,137.47,138.52,408685,5930,138.446551,DEO
10/19/2020,138.14,138.57,136.03,136.26,302936,4752,137.331315,DEO
10/20/2020,137.72,138.31,136.9,136.9,751144,5628,137.483335,DEO
10/21/2020,135.37,136.78,135.21,135.53,568805,5792,135.848896,DEO
10/22/2020,136.17,137.5,135.72,137.29,339860,4893,136.718765,DEO
10/23/2020,139.55,139.55,137.34,138.48,234458,4082,138.192667,DEO
10/26/2020,137.11,137.27,135.7,136.55,274826,5396,136.408207,DEO
10/27/2020,135.46,137.4345,135.33,136.6,624815,5975,136.475841,DEO
10/28/2020,132.59,133.29,131.13,131.28,838030,11568,132.07461,DEO
10/29/2020,130.37,131.3388,129.29,130.49,369120,6418,130.354325,DEO
10/30/2020,130.7,130.85,129.16,130.18,513981,7901,129.968384,DEO
11/2/2020,130.85,131.35,129.5,130.78,467028,6467,130.582803,DEO
11/3/2020,133.41,134.89,133.06,133.78,295644,5090,133.933519,DEO
11/4/2020,137.58,138.87,136.59,136.71,915365,12188,137.934731,DEO
11/5/2020,140.17,140.35,138.69,140,707622,6957,139.8438,DEO
11/6/2020,140.39,140.63,138.43,138.46,990602,9234,139.486001,DEO
11/9/2020,159.35,159.5,149.98,150.18,1728961,18176,153.778237,DEO
11/10/2020,155.47,157.86,155.2,156.89,1544484,14828,156.676664,DEO
11/11/2020,155.92,157.78,155.71,156.16,644623,8879,156.823565,DEO
11/12/2020,155.4,155.68,150.845,151.25,945467,11133,152.700116,DEO
11/13/2020,153.03,155.2,151.97,155.09,533454,7075,153.513477,DEO
11/16/2020,162.12,162.36,159.1201,160.47,591487,8868,160.640471,DEO
11/17/2020,157.65,159.5036,157.0639,158.29,415470,6166,158.356388,DEO
11/18/2020,157.81,158.49,156.35,156.36,226222,4098,157.480242,DEO
11/19/2020,157.28,158.74,156.73,158.53,329050,5171,157.625046,DEO
11/20/2020,158.03,158.19,156.66,156.8,240860,4130,157.159372,DEO
11/23/2020,156.36,156.8576,155,155.64,282628,4639,155.771079,DEO
11/24/2020,154.65,156.47,154.35,156.41,458872,7547,155.442667,DEO
11/25/2020,157,158.75,156.73,157.66,444285,6296,157.744096,DEO
11/27/2020,157.22,158.14,156.49,156.68,195686,3183,157.155382,DEO
11/30/2020,155.73,156.3,154.05,154.95,452705,6697,155.163089,DEO
12/1/2020,157.88,158.16,156.83,157.66,413143,5764,157.612795,DEO
12/2/2020,156.08,156.77,155.52,155.88,358506,5407,156.022739,DEO
12/3/2020,155.68,157.55,155.5,156.02,535733,5630,156.289152,DEO
12/4/2020,159.1,159.475,157.8827,159.37,340377,5668,158.802504,DEO
12/7/2020,159.34,159.79,158.675,158.88,311327,5052,159.152879,DEO
12/8/2020,157.69,157.95,156.78,157.39,307946,4856,157.413414,DEO
12/9/2020,158.1,159.41,157.33,159.25,287585,4825,158.383714,DEO
12/10/2020,162.13,162.72,159.0001,159.3,422580,7400,160.971604,DEO
12/11/2020,159.41,160.01,158.43,159.51,349297,5716,159.417768,DEO
12/14/2020,160.25,161.04,159.2398,159.41,286052,5534,159.996585,DEO
12/15/2020,158.03,158.8,157.37,158.47,255790,4971,158.273346,DEO
12/16/2020,157.8,159.462,157.8,159.15,241298,4919,158.896281,DEO
12/17/2020,159.9,160.79,159.79,159.97,379194,5030,160.128491,DEO
12/18/2020,159.74,160.05,158.6643,159.83,301916,4548,159.382775,DEO
12/21/2020,155.03,158.46,154.485,157.95,401413,6169,156.368465,DEO
12/22/2020,158.03,158.9039,157.21,157.92,361417,6065,157.953908,DEO
12/23/2020,158.94,159.4904,158.01,158.66,297538,4759,158.701282,DEO
12/24/2020,158.02,159.53,157.817,159.35,86031,1891,158.407515,DEO
12/28/2020,160.29,161.6,159.54,159.82,285005,4052,160.290421,DEO
12/29/2020,165,165.42,162.99,163.22,461915,6785,164.09143,DEO
12/30/2020,163.1,163.2,161.7713,161.82,246541,4204,162.38346,DEO
12/31/2020,157.78,159.21,157.2805,158.81,315190,5370,158.384645,DEO
1/4/2021,162.97,162.99,158.67,159.79,444002,6540,160.721851,DEO
1/5/2021,161.84,162.05,159.57,160.46,450224,7207,160.553122,DEO
1/6/2021,159.86,161.38,158.835,159.03,588371,6566,160.225748,DEO
1/7/2021,161.52,162.7,160.83,162.39,730731,7797,161.776491,DEO
1/8/2021,164.41,165.52,163.61,165.51,492345,7618,164.716244,DEO
1/11/2021,160.11,161.0346,158.91,159.44,416807,7532,159.81246,DEO
1/12/2021,159.13,160.4,158.45,159.49,338470,5600,159.406882,DEO
1/13/2021,159.95,160.865,159.46,160.18,341626,4748,160.195083,DEO
1/14/2021,159.77,160.25,159.28,160.22,304654,5040,159.848814,DEO
1/15/2021,157.98,158.46,157.33,157.69,375167,6744,157.940381,DEO
1/19/2021,159.19,159.99,158.57,159.76,308051,4892,159.36157,DEO
1/20/2021,160.6,160.83,159.5301,160.53,268734,4916,160.09568,DEO
1/21/2021,160.03,160.775,159.42,160.54,279828,4447,160.182304,DEO
1/22/2021,159.05,159.49,158.48,158.61,191391,4396,158.962194,DEO
1/25/2021,158.19,158.74,157.62,158.59,319140,5324,158.202877,DEO
1/26/2021,160.47,161.1,159.35,161.09,529606,6977,160.057629,DEO
1/27/2021,155.59,157.1,153.67,154.26,593158,9441,155.515858,DEO
1/28/2021,161.58,162.77,160.75,161.5,628395,9179,161.742518,DEO
1/29/2021,161.77,163.41,159.85,160.27,661143,9627,161.270019,DEO
2/1/2021,161.07,161.33,159.72,160.68,367916,5781,160.664639,DEO
2/2/2021,164.86,166.37,164.62,165.64,553615,7540,165.801355,DEO
2/3/2021,163.73,164.23,161.78,163.08,761742,8381,163.003115,DEO
2/4/2021,162.39,163.49,161.24,162.29,683223,8232,162.254886,DEO
